2008,3,5,3,1602,1455,1914,1815,AA,1455,N639AA,372,380,352,59,67,MIA,SFO,2585,9,11,0,,0,0,30,0,0,29
2008,3,23,7,1514,1455,1952,1815,AA,1455,N629AA,458,380,353,97,19,MIA,SFO,2585,5,100,0,,0,0,7,78,0,12
2008,3,7,5,1230,1115,1525,1340,AA,1460,N3DKAA,175,145,131,105,75,MIA,DCA,920,33,11,0,,0,0,75,30,0,0
2008,3,5,3,1324,1200,1432,1320,AA,1518,N3AEAA,128,140,109,72,84,MIA,BNA,806,7,12,0,,0,26,30,0,0,16
2008,3,23,7,2303,2115,105,2325,AA,1724,N3BBAA,182,190,163,100,108,MIA,DFW,1121,5,14,0,,0,0,20,0,0,80
2008,3,30,7,2347,1930,243,2230,AA,1812,N059AA,176,180,148,253,257,MIA,JFK,1090,8,20,0,,0,98,155,0,0,0
2008,3,23,7,1620,1535,2007,1850,AA,1930,N5CBAA,227,195,149,77,45,MIA,BOS,1258,7,71,0,,0,0,7,32,0,38
2008,3,30,7,1639,1535,2006,1850,AA,1930,N631AA,207,195,171,76,64,MIA,BOS,1258,9,27,0,,0,0,5,12,0,59
2008,3,18,2,1642,1620,1737,1720,AA,1990,N5CVAA,55,60,39,17,22,MIA,MCO,193,5,11,0,,0,0,1,0,0,16
2008,3,23,7,1850,1620,2042,1720,AA,1990,N5DCAA,112,60,36,202,150,MIA,MCO,193,7,69,0,,0,0,127,52,0,23
2008,3,23,7,2100,2015,2342,2305,AA,2049,N3DJAA,222,230,202,37,45,MIA,MSP,1501,6,14,0,,0,0,34,0,0,3
2008,3,23,7,2203,2100,47,10,AA,2278,N5FKAA,164,190,143,37,63,MIA,BOS,1258,7,14,0,,0,0,31,0,0,6
2008,3,22,6,1928,1845,2210,2155,AA,2472,N5CKAA,162,190,145,15,43,MIA,BOS,1258,4,13,0,,0,0,2,0,0,13
2008,3,23,7,2045,1845,2331,2155,AA,2472,N5EXAA,166,190,144,96,120,MIA,BOS,1258,5,17,0,,0,0,19,0,0,77
2008,3,31,1,2011,1855,2309,2110,AA,2493,N5DRAA,238,195,180,119,76,MIA,DFW,1121,24,34,0,,0,0,76,43,0,0
2008,4,7,1,1902,1820,2148,2055,AA,397,N3AUAA,346,335,321,53,42,MIA,LAX,2342,10,15,0,,0,0,29,11,0,13
2008,4,6,7,2400,2240,102,2359,AA,410,N3BGAA,122,139,106,63,80,MIA,BNA,806,5,11,0,,0,0,17,0,0,46
2008,4,6,7,36,2235,134,2335,AA,443,N3APAA,118,120,101,119,121,MIA,MSY,674,3,14,0,,0,0,41,0,0,78
2008,4,7,1,1920,1840,2144,2100,AA,663,N5DXAA,264,260,237,44,40,MIA,DEN,1709,8,19,0,,0,0,40,4,0,0
2008,4,6,7,11,2155,325,35,AA,866,N3DBAA,194,160,139,170,136,MIA,PHL,1013,6,49,0,,0,0,116,34,0,20
2008,4,6,7,2318,2030,36,2135,AA,916,N083AA,78,65,50,181,168,MIA,MCO,193,4,24,0,,0,0,72,13,0,96
2008,4,6,7,105,2135,333,5,AA,936,N5CUAA,148,150,129,208,210,MIA,BWI,946,4,15,0,,0,0,208,0,0,0
2008,4,7,1,2027,1925,2214,2110,AA,1043,N5EMAA,167,165,142,64,62,MIA,STL,1068,5,20,0,,0,0,4,2,0,58
2008,4,6,7,2330,2100,220,2325,AA,1555,N071AA,170,145,127,175,150,MIA,SJU,1045,5,38,0,,0,0,112,25,0,38
2008,4,7,1,822,805,1056,1005,AA,1664,N3AVAA,154,120,106,51,17,MIA,ATL,595,35,13,0,,0,0,17,34,0,0
2008,4,6,7,2321,2115,124,2325,AA,1724,N3CNAA,183,190,154,119,126,MIA,DFW,1121,5,24,0,,0,0,51,0,0,68
2008,4,6,7,2352,2255,51,2355,AA,1831,N3ANAA,59,60,40,56,57,MIA,TPA,204,6,13,0,,0,0,13,0,0,43
2008,4,19,6,1043,1020,1321,1250,AA,1845,N069AA,158,150,117,31,23,MIA,SJU,1045,12,29,0,,0,0,13,8,0,10
2008,4,7,1,1853,1830,1958,1930,AA,1870,N3DAAA,65,60,38,28,23,MIA,TPA,204,6,21,0,,0,0,23,5,0,0
2008,4,7,1,1834,1810,2054,2015,AA,1973,N5EGAA,200,185,158,39,24,MIA,DFW,1121,29,13,0,,0,0,24,15,0,0
2008,4,29,2,1826,1810,2038,2015,AA,1973,N5DWAA,192,185,166,23,16,MIA,DFW,1121,9,17,0,,0,0,16,7,0,0
2008,4,6,7,2316,2110,110,2325,AA,2039,N5DMAA,174,195,150,105,126,MIA,ORD,1197,5,19,0,,0,0,65,0,0,40
2008,5,9,5,1617,1535,1919,1803,AA,203,N356AA,362,328,308,76,42,MIA,LAX,2342,28,26,0,,0,0,30,34,0,12
2008,5,9,5,1632,1610,1940,1845,AA,267,N5DJAA,368,335,317,55,22,MIA,LAX,2342,32,19,0,,0,0,22,33,0,0
2008,5,31,6,1737,1600,1945,1820,AA,295,N631AA,188,200,165,85,97,MIA,ORD,1197,12,11,0,,0,70,15,0,0,0
2008,5,9,5,1608,1545,1904,1815,AA,334,N3DHAA,176,150,126,49,23,MIA,DCA,920,5,45,0,,0,0,23,26,0,0
2008,5,23,5,2050,1845,2232,2040,AA,374,N3ANAA,102,115,84,112,125,MIA,ATL,595,4,14,0,,0,0,7,0,0,105
2008,5,31,6,1938,1845,2126,2040,AA,374,N3BJAA,108,115,80,46,53,MIA,ATL,595,9,19,0,,0,25,17,0,0,4
2008,5,9,5,1517,1450,1745,1710,AA,457,N620AA,208,200,172,35,27,MIA,ORD,1197,9,27,0,,0,0,27,8,0,0
2008,5,9,5,1506,1425,1733,1630,AA,575,N5FBAA,207,185,161,63,41,MIA,DFW,1121,13,33,0,,0,0,41,22,0,0
2008,5,9,5,1612,1540,1755,1725,AA,685,N3CSAA,163,165,146,30,32,MIA,IAH,964,4,13,0,,0,0,20,0,0,10
2008,5,8,4,1852,1820,2201,2135,AA,722,N5DFAA,189,195,162,26,32,MIA,BOS,1258,6,21,0,,0,0,5,0,0,21
2008,5,24,6,1837,1820,2213,2135,AA,722,N5CEAA,216,195,179,38,17,MIA,BOS,1258,9,28,0,,0,0,17,21,0,0
2008,5,31,6,1913,1820,2248,2135,AA,722,N636AA,215,195,150,73,53,MIA,BOS,1258,8,57,0,,0,30,23,20,0,0
2008,5,9,5,1531,1450,1732,1655,AA,820,N3DKAA,121,125,101,37,41,MIA,RDU,700,2,18,0,,0,0,37,0,0,0
2008,5,23,5,2125,2035,2357,2300,AA,850,N5CBAA,152,145,121,57,50,MIA,IAD,921,7,24,0,,0,0,22,7,0,28
2008,5,24,6,2237,2200,131,40,AA,866,N5FSAA,174,160,149,51,37,MIA,PHL,1013,4,21,0,,0,0,37,14,0,0
2008,5,9,5,1553,1440,1914,1740,AA,902,N064AA,201,180,160,94,73,MIA,JFK,1090,19,22,0,,0,0,49,21,0,24
2008,5,23,5,1625,1440,2012,1740,AA,902,N078AA,227,180,150,152,105,MIA,JFK,1090,25,52,0,,0,0,5,47,0,100
2008,5,24,6,2255,2135,151,30,AA,936,N071AA,176,175,149,81,80,MIA,JFK,1090,11,16,0,,0,0,37,1,0,43
2008,5,9,5,1714,1640,1934,1840,AA,1007,N3CXAA,320,300,287,54,34,MIA,PHX,1972,8,25,0,,0,0,12,20,0,22
2008,5,9,5,1618,1550,1936,1840,AA,1022,N643AA,198,170,149,56,28,MIA,PHL,1013,15,34,0,,0,0,28,28,0,0
2008,5,24,6,1611,1550,1922,1840,AA,1022,N633AA,191,170,163,42,21,MIA,PHL,1013,4,24,0,,0,0,3,21,0,18
2008,5,9,5,1943,1925,2126,2110,AA,1043,N5BWAA,163,165,143,16,18,MIA,STL,1068,6,14,0,,0,0,8,0,0,8
2008,5,31,6,1956,1925,2134,2110,AA,1043,N5FHAA,158,165,138,24,31,MIA,STL,1068,3,17,0,,0,0,12,0,0,12
2008,5,9,5,1521,1435,1756,1700,AA,1094,N3CTAA,155,145,126,56,46,MIA,DCA,920,4,25,0,,0,0,35,10,0,11
2008,5,19,1,1452,1435,1724,1700,AA,1094,N3AVAA,152,145,120,24,17,MIA,DCA,920,5,27,0,,0,0,5,7,0,12
2008,5,24,6,1813,1735,2038,2000,AA,1136,N3CXAA,145,145,130,38,38,MIA,DCA,920,4,11,0,,0,0,18,0,0,20
2008,5,31,6,2053,2035,5,2330,AA,1226,N3CYAA,192,175,170,35,18,MIA,LGA,1097,8,14,0,,0,0,18,17,0,0
2008,5,9,5,1617,1540,1841,1810,AA,1267,N5ENAA,144,150,125,31,37,MIA,SJU,1045,5,14,0,,0,0,3,0,0,28
2008,5,24,6,2020,1935,2248,2145,AA,1283,N5EAAA,208,190,168,63,45,MIA,ORD,1197,6,34,0,,0,0,1,18,0,44
2008,5,23,5,2330,2125,227,25,AA,1382,N639AA,177,180,145,122,125,MIA,EWR,1086,6,26,0,,0,0,10,0,0,112
2008,5,24,6,1657,1525,2023,1820,AA,1530,N3BGAA,206,175,157,123,92,MIA,LGA,1097,6,43,0,,0,25,27,31,0,40
2008,5,24,6,2246,2230,2349,2330,AA,1570,N3AUAA,63,60,35,19,16,MIA,TPA,204,5,23,0,,0,0,16,3,0,0
2008,5,9,5,1600,1505,1749,1650,AA,1593,N5CEAA,169,165,156,59,55,MIA,STL,1068,4,9,0,,0,0,24,4,0,31
2008,5,9,5,1503,1430,1821,1730,AA,1662,N5CMAA,378,360,351,51,33,MIA,SFO,2585,6,21,0,,0,0,33,18,0,0
2008,5,24,6,2000,1920,2131,2020,AA,1758,N622AA,91,60,57,71,40,MIA,MCO,193,8,26,0,,0,0,7,31,0,33
2008,5,23,5,2131,2105,2328,2305,AA,1820,N3AYAA,177,180,157,23,26,MIA,DFW,1121,4,16,0,,0,0,2,0,0,21
2008,5,24,6,2251,2105,22,2305,AA,1820,N3CFAA,151,180,132,77,106,MIA,DFW,1121,5,14,0,,0,0,77,0,0,0
2008,5,27,2,2154,2105,2354,2305,AA,1820,N3CAAA,180,180,154,49,49,MIA,DFW,1121,4,22,0,,0,0,49,0,0,0
2008,5,9,5,1629,1525,1857,1745,AA,1825,N5DSAA,328,320,306,72,64,MIA,LAS,2175,6,16,0,,0,0,64,8,0,0
2008,5,24,6,1549,1525,1834,1745,AA,1825,N5DVAA,345,320,296,49,24,MIA,LAS,2175,16,33,0,,0,0,24,25,0,0
2008,5,31,6,2114,2050,2312,2250,AA,1912,N3DKAA,118,120,100,22,24,MIA,RDU,700,3,15,0,,0,0,16,0,0,6
2008,5,19,1,1318,1125,1431,1225,AA,1938,N3CWAA,73,60,42,126,113,MIA,TPA,204,5,26,0,,0,98,15,13,0,0
2008,5,24,6,2307,2205,58,2355,AA,1942,N3AJAA,111,110,88,63,62,MIA,ATL,595,9,14,0,,0,31,31,1,0,0
2008,5,23,5,2211,2055,117,2355,AA,1966,N3BNAA,186,180,163,82,76,MIA,BDL,1194,7,16,0,,0,0,15,6,0,61
2008,5,24,6,2117,2055,59,2355,AA,1966,N3DBAA,222,180,179,64,22,MIA,BDL,1194,7,36,0,,0,0,13,42,0,9
2008,5,27,2,1917,1810,2141,2015,AA,1973,N639AA,204,185,163,86,67,MIA,DFW,1121,20,21,0,,0,0,67,19,0,0
2008,5,19,1,1640,1615,1741,1715,AA,1990,N5CFAA,61,60,37,26,25,MIA,MCO,193,5,19,0,,0,0,8,1,0,17
2008,5,24,6,1654,1605,2012,1920,AA,2006,N5FEAA,198,195,176,52,49,MIA,BOS,1258,7,15,0,,0,0,16,3,0,33
2008,5,31,6,2132,2055,2323,2305,AA,2039,N5CRAA,171,190,156,18,37,MIA,ORD,1197,5,10,0,,0,0,13,0,0,5
2008,5,9,5,1512,1440,1617,1540,AA,2041,N3BAAA,65,60,43,37,32,MIA,TPA,204,3,19,0,,0,0,32,5,0,0
2008,5,19,1,1258,1210,1356,1310,AA,2064,N5CFAA,58,60,41,46,48,MIA,MCO,193,4,13,0,,0,0,46,0,0,0
2008,5,9,5,1706,1400,1940,1630,AA,2082,N061AA,154,150,133,190,186,MIA,SJU,1045,5,16,0,,0,0,186,4,0,0
2008,5,23,5,2136,2120,2,2345,AA,2192,N3CFAA,146,145,121,17,16,MIA,DCA,920,5,20,0,,0,0,16,1,0,0
2008,5,27,2,2333,2130,232,40,AA,2442,N5DRAA,179,190,162,112,123,MIA,BOS,1258,4,13,0,,0,0,112,0,0,0
2008,6,18,3,1710,1555,2012,1810,AA,203,N5EHAA,362,315,302,122,75,MIA,LAX,2342,8,52,0,,0,0,27,47,0,48
2008,6,20,5,1719,1555,1953,1810,AA,203,N5EWAA,334,315,312,103,84,MIA,LAX,2342,9,13,0,,0,0,84,19,0,0
2008,6,22,7,1621,1555,1847,1810,AA,203,N5BUAA,326,315,296,37,26,MIA,LAX,2342,10,20,0,,0,0,21,11,0,5
2008,6,12,4,1710,1620,1926,1835,AA,267,N5EDAA,316,315,296,51,50,MIA,LAX,2342,4,16,0,,0,0,50,1,0,0
2008,6,18,3,1737,1620,2026,1835,AA,267,N5ERAA,349,315,301,111,77,MIA,LAX,2342,5,43,0,,0,0,50,34,0,27
